fico,ltv,coborrower,dti,state,default
598,73,Y,16,AZ,0
728,94,Y,13,AZ,0
615,72,N,43,FL,0
803,97,N,27,AZ,0
723,73,N,36,FL,0
823,102,N,44,AZ,0
743,75,N,19,FL,0
553,73,N,26,CA,0
614,78,N,25,CA,0
578,75,Y,14,CA,0
643,66,N,18,CA,0
811,90,N,21,CA,0
637,74,N,14,CA,0
713,82,N,26,CA,0
654,72,N,15,FL,0
777,77,Y,15,AZ,0
628,68,N,19,CA,0
787,85,N,21,FL,0
570,53,N,23,CA,0
552,73,N,30,CA,0
594,55,N,29,FL,0
702,79,N,11,CA,0
663,87,N,33,AZ,0
821,93,N,29,CA,0
662,66,Y,12,AZ,0
626,63,Y,32,AZ,0
581,53,N,37,FL,0
768,88,N,25,CA,0
563,62,N,19,CA,0
586,70,N,15,FL,0
559,56,N,44,CA,0
834,100,N,24,AZ,0
608,79,Y,21,CA,0
721,73,N,13,CA,0
699,89,N,11,CA,0
600,78,N,18,AZ,0
628,79,N,17,AZ,0
756,98,N,12,CA,0
697,69,Y,17,AZ,0
551,54,N,26,CA,0
636,78,N,27,CA,0
709,84,N,30,CA,0
617,73,Y,44,AZ,0
698,69,N,24,AZ,0
657,74,N,20,CA,0
556,64,Y,22,CA,0
688,74,N,25,AZ,0
575,56,Y,12,AZ,0
727,88,Y,39,CA,0
617,65,N,29,CA,0
837,93,N,17,CA,0
753,82,N,36,CA,0
723,93,Y,21,CA,0
570,74,N,14,AZ,0
554,73,N,37,FL,0
640,61,N,43,CA,0
606,66,N,20,CA,0
678,69,N,43,AZ,0
650,66,N,18,AZ,0
572,66,Y,41,CA,0
679,79,N,38,CA,0
789,100,N,38,FL,0
702,82,N,31,CA,0
662,75,N,26,CA,0
815,84,N,41,CA,0
617,69,N,11,FL,0
686,72,N,10,CA,0
609,60,N,36,CA,0
736,90,N,18,FL,0
771,97,N,12,AZ,0
765,77,N,12,FL,0
581,63,N,29,CA,0
685,77,Y,19,CA,0
637,73,Y,14,AZ,0
765,90,N,17,CA,0
579,73,N,40,FL,0
574,63,Y,10,CA,0
714,89,N,27,CA,1
762,98,N,35,FL,0
842,101,N,29,CA,0
666,79,Y,44,AZ,0
743,78,N,33,CA,0
786,92,N,36,CA,0
760,97,Y,32,AZ,0
663,77,Y,19,CA,0
750,80,N,41,FL,0
824,95,N,17,FL,0
846,94,N,26,CA,0
848,105,N,19,AZ,0
703,71,N,20,CA,0
602,77,Y,30,CA,0
799,90,N,35,CA,0
693,81,Y,14,FL,0
639,79,N,31,CA,0
692,91,N,41,CA,0
563,61,N,35,AZ,0
796,94,N,31,AZ,0
625,73,N,12,AZ,0
840,94,N,34,CA,0
715,92,N,37,AZ,0
811,89,N,17,CA,0
695,79,Y,13,AZ,0
662,71,N,13,CA,0
759,85,N,11,CA,0
675,75,N,20,AZ,0
788,102,N,32,AZ,0
641,66,N,14,AZ,0
686,68,Y,19,AZ,0
636,83,N,14,CA,1
759,90,N,18,AZ,0
717,89,N,33,FL,0
551,70,N,19,CA,0
746,92,N,44,FL,0
721,78,Y,30,CA,0
731,73,N,31,AZ,0
631,65,N,44,AZ,0
789,99,N,29,CA,0
559,66,N,43,CA,0
826,89,N,37,CA,0
679,86,N,36,CA,0
675,81,N,29,AZ,0
564,72,Y,26,FL,0
725,73,N,28,CA,0
710,71,N,39,CA,0
648,73,Y,23,CA,0
845,97,N,28,AZ,0
566,70,N,23,CA,0
669,79,Y,34,CA,1
589,62,N,21,AZ,0
632,74,Y,39,CA,0
671,77,N,26,FL,0
603,74,N,36,CA,0
789,90,N,10,AZ,0
803,99,N,42,AZ,0
836,93,N,41,CA,0
708,78,Y,34,CA,0
658,72,N,35,FL,0
711,74,N,12,CA,0
556,59,Y,20,CA,0
821,84,N,39,CA,0
680,70,Y,30,CA,0
585,77,N,17,AZ,1
738,89,N,18,CA,0
843,95,N,42,AZ,0
553,56,N,22,CA,0
612,74,N,35,CA,0
817,95,N,39,FL,0
634,66,N,35,CA,0
630,77,Y,31,CA,0
578,75,Y,10,CA,0
749,82,N,30,CA,0
685,89,N,15,CA,1
766,94,N,37,CA,0
708,79,N,11,CA,0
792,82,N,26,CA,0
563,59,N,42,FL,0
727,93,Y,28,CA,0
682,75,N,11,AZ,0
597,74,N,15,CA,0
578,67,N,21,CA,0
630,82,N,44,CA,0
642,82,Y,23,AZ,0
787,84,N,13,FL,0
823,98,N,25,CA,0
686,84,Y,38,CA,0
564,60,N,16,CA,0
716,89,N,27,AZ,0
588,74,N,34,AZ,0
551,71,Y,33,AZ,0
619,74,N,30,CA,0
705,78,Y,38,AZ,0
582,73,N,38,AZ,0
584,59,N,21,CA,0
657,67,N,10,AZ,0
839,108,N,26,CA,0
844,97,N,20,CA,0
838,85,Y,38,FL,0
697,69,N,14,CA,0
798,98,N,13,AZ,0
662,86,N,21,AZ,0
784,91,N,23,AZ,0
678,80,N,23,FL,0
842,103,N,33,AZ,0
788,96,N,38,FL,0
606,74,N,14,AZ,0
722,93,N,41,CA,0
666,75,N,20,FL,0
697,84,N,35,CA,0
604,78,N,17,CA,0
727,76,Y,29,CA,0
673,72,N,15,AZ,0
804,80,N,19,CA,0
667,76,Y,43,FL,0
757,80,N,38,CA,0
788,99,N,32,AZ,0
638,72,Y,40,CA,0
735,74,Y,23,FL,0
693,77,N,12,CA,0
591,62,N,14,AZ,0
626,81,N,30,AZ,0
713,73,Y,29,AZ,0
636,66,N,11,CA,0
750,94,Y,20,CA,0
638,66,N,26,CA,0
845,99,N,39,FL,0
654,82,N,28,FL,0
672,80,Y,28,CA,0
699,85,N,20,CA,0
660,80,Y,21,CA,0
848,101,N,20,CA,0
716,77,N,36,CA,0
823,99,N,14,AZ,0
632,70,N,43,AZ,0
624,67,N,28,CA,1
621,61,N,14,CA,0
598,67,N,39,CA,0
714,81,N,42,CA,0
677,77,N,28,AZ,0
788,84,N,18,CA,0
614,81,N,38,CA,0
645,78,N,29,FL,0
739,80,N,13,CA,0
810,88,N,31,CA,0
719,81,Y,17,CA,0
558,54,N,38,AZ,0
807,87,N,14,CA,0
576,59,N,12,CA,0
663,76,N,12,FL,0
582,65,N,39,FL,0
722,73,N,21,CA,0
640,75,Y,29,AZ,0
634,64,Y,26,CA,0
825,84,N,15,AZ,0
597,68,Y,19,CA,0
644,73,N,25,CA,0
589,57,N,28,CA,0
610,61,N,17,CA,1
697,74,N,38,CA,1
619,65,N,26,CA,0
842,98,N,15,CA,0
802,103,N,30,CA,0
559,73,N,14,AZ,0
658,71,Y,31,CA,0
660,84,N,40,CA,0
732,86,N,30,CA,0
589,75,N,23,CA,0
768,99,N,28,FL,0
688,83,N,22,CA,0
849,89,N,26,CA,0
711,74,N,29,CA,0
794,102,N,17,AZ,0
562,69,N,29,AZ,1
681,80,N,25,AZ,0
800,102,N,25,AZ,0
838,93,N,33,CA,0
588,67,N,40,AZ,0
721,91,N,23,AZ,0
668,65,Y,21,AZ,0
614,62,N,22,AZ,0
555,53,N,40,FL,0
767,89,N,10,AZ,0
812,97,N,39,CA,0
645,66,Y,41,CA,0
664,78,N,27,CA,0
665,79,N,42,AZ,0
608,60,Y,37,FL,0
659,76,N,37,CA,0
824,88,N,38,CA,0
818,88,N,39,AZ,0
799,88,Y,21,FL,0
628,79,Y,13,CA,0
787,93,N,35,AZ,0
725,76,N,22,CA,0
581,54,N,33,FL,0
610,70,N,17,AZ,0
733,76,N,41,CA,0
555,61,N,36,AZ,0
575,60,Y,44,AZ,0
614,79,Y,12,CA,0
662,84,N,15,AZ,0
682,84,N,42,CA,0
714,77,N,36,CA,0
557,65,Y,15,AZ,0
708,72,N,16,CA,0
615,63,N,44,CA,0
641,68,N,15,CA,0
588,63,N,16,CA,0
670,85,N,35,FL,0
718,90,N,29,CA,0
630,81,N,39,CA,0
675,80,N,26,FL,0
817,90,Y,17,CA,0
843,93,N,12,CA,0
587,70,N,40,CA,0
845,103,N,22,CA,0
740,95,Y,39,AZ,0
558,56,Y,29,AZ,0
701,91,N,40,CA,0
736,82,N,42,CA,0
707,90,Y,31,AZ,0
838,96,N,37,CA,0
643,74,N,41,AZ,0
800,83,Y,26,CA,0
749,89,N,42,CA,0
794,86,Y,33,CA,0
592,71,N,24,CA,0
766,81,N,23,AZ,0
842,92,N,23,AZ,0
725,88,N,44,CA,0
775,82,N,38,AZ,0
633,69,Y,25,FL,0
595,74,N,16,FL,0
804,102,N,43,AZ,0
611,71,N,43,FL,0
568,71,N,11,CA,0
572,71,N,41,CA,0
753,80,Y,16,CA,0
755,85,N,19,AZ,0
763,96,N,40,CA,0
622,69,Y,31,CA,0
755,80,N,43,AZ,0
814,92,N,21,FL,0
710,92,N,24,AZ,0
784,93,N,38,CA,0
637,63,N,20,FL,0
718,92,N,14,CA,0
712,74,N,32,CA,0
716,80,N,35,CA,0
585,77,N,27,CA,0
766,84,N,20,CA,0
815,102,N,18,AZ,0
729,82,Y,10,AZ,0
712,80,N,11,AZ,0
804,87,N,39,AZ,0
682,78,Y,23,CA,0
608,69,N,15,AZ,1
574,57,N,14,CA,0
814,88,N,33,AZ,0
640,66,Y,28,CA,0
578,64,N,41,CA,0
578,56,Y,41,CA,0
733,79,N,18,AZ,0
694,83,N,18,CA,0
570,74,Y,10,AZ,0
553,61,N,35,FL,0
673,87,N,27,CA,0
598,75,N,38,AZ,0
722,85,N,25,CA,0
788,101,N,19,CA,0
744,77,N,26,CA,0
594,56,N,25,CA,0
831,85,N,14,CA,0
795,84,N,43,AZ,0
779,95,N,39,AZ,0
790,83,Y,17,CA,0
602,57,N,39,AZ,1
746,89,N,42,AZ,0
745,83,N,32,FL,0
847,91,N,35,AZ,0
826,94,N,27,CA,0
740,74,N,33,FL,0
821,106,N,38,CA,0
613,77,N,35,AZ,0
840,106,Y,11,CA,0
793,82,N,12,AZ,0
722,82,Y,31,AZ,0
668,70,Y,11,CA,0
648,64,N,35,CA,0
823,97,N,33,CA,0
573,76,Y,44,CA,0
554,56,Y,28,AZ,0
560,73,Y,35,CA,0
762,88,N,22,CA,0
795,95,Y,29,AZ,0
679,67,N,19,AZ,0
777,81,N,36,CA,0
756,84,N,38,AZ,0
597,70,Y,19,CA,0
689,89,N,11,AZ,0
623,59,N,30,FL,0
566,67,N,10,FL,0
798,90,N,11,FL,0
623,60,N,22,AZ,0
753,85,N,22,CA,0
698,81,Y,36,CA,0
708,69,Y,31,AZ,0
842,85,N,22,FL,0
573,58,N,13,AZ,0
822,101,N,35,AZ,0
609,57,N,21,CA,0
561,74,N,29,CA,0
610,63,N,28,FL,0
813,97,Y,23,CA,0
647,80,N,32,CA,0
734,84,N,28,CA,0
763,94,N,34,FL,0
840,99,N,24,CA,0
577,54,N,22,CA,0
570,62,N,28,CA,0
598,65,N,19,CA,0
594,66,N,23,AZ,0
780,82,N,34,CA,0
666,64,N,41,CA,0
662,68,N,14,CA,0
553,53,N,31,CA,0
739,86,N,44,FL,0
748,79,N,18,CA,0
670,65,N,25,CA,0
594,74,N,14,CA,0
781,95,N,22,FL,0
807,98,N,14,CA,0
814,82,N,33,CA,0
645,81,Y,39,FL,0
597,63,Y,32,FL,0
765,81,N,35,FL,0
807,83,N,42,CA,0
582,54,Y,39,CA,0
754,83,N,30,CA,0
613,75,Y,40,CA,0
628,76,N,27,CA,0
572,69,N,10,CA,0
831,91,Y,22,AZ,0
586,62,Y,37,CA,0
731,88,Y,27,CA,0
550,68,N,27,AZ,0
761,90,N,32,CA,0
585,72,N,31,FL,0
644,71,N,36,CA,0
708,77,N,17,FL,0
650,81,Y,10,CA,0
747,84,N,11,CA,0
776,95,Y,42,CA,0
734,90,N,10,AZ,0
826,98,N,10,AZ,0
818,87,Y,29,CA,0
716,88,N,37,CA,0
766,91,N,21,AZ,0
698,81,Y,22,AZ,0
633,76,Y,39,AZ,0
811,88,N,16,FL,0
572,70,Y,14,FL,0
803,89,N,32,CA,0
767,90,Y,19,CA,0
846,90,N,19,CA,0
578,69,N,21,AZ,0
798,85,N,25,CA,0
633,82,Y,17,CA,0
640,76,N,11,AZ,0
752,87,N,18,FL,0
849,96,N,39,CA,0
795,80,N,44,CA,0
772,99,N,36,CA,0
799,84,Y,21,CA,0
766,91,N,32,AZ,0
588,59,N,44,CA,0
651,62,N,13,CA,0
561,55,N,36,AZ,0
786,99,Y,29,AZ,0
622,78,N,44,CA,0
647,68,N,19,AZ,0
828,87,Y,43,CA,0
756,89,N,27,CA,0
780,99,N,37,AZ,0
769,78,Y,18,AZ,0
550,50,N,30,FL,0
713,84,Y,32,AZ,0
665,67,N,14,CA,1
690,80,N,25,AZ,1
551,62,Y,36,FL,0
609,66,N,11,AZ,0
664,79,N,12,FL,0
668,81,N,39,CA,0
650,82,Y,40,CA,0
797,101,N,35,CA,0
840,86,N,36,CA,0
804,96,N,14,AZ,0
829,84,N,26,FL,0
626,82,N,21,AZ,0
793,93,N,30,CA,0
570,66,N,35,CA,0
661,80,Y,35,CA,0
598,73,N,14,CA,0
634,68,Y,44,CA,0
722,93,N,30,AZ,0
828,104,N,36,CA,0
581,73,N,35,AZ,0
740,89,Y,12,CA,0
560,57,N,22,CA,0
567,70,N,26,CA,0
733,90,Y,39,FL,0
780,81,N,21,AZ,0
725,72,Y,12,CA,0
722,86,N,37,CA,0
762,87,N,23,AZ,0
804,89,N,12,CA,0
808,105,N,12,AZ,0
594,67,N,30,CA,0
579,76,N,10,AZ,0
654,84,N,39,AZ,0
593,78,N,43,CA,0
738,81,N,42,FL,0
806,98,N,11,AZ,0
816,102,N,27,CA,0
801,87,N,34,FL,0
817,88,N,22,AZ,0
674,71,N,13,CA,0
732,82,N,22,CA,0
820,86,N,27,FL,0
732,91,N,21,AZ,0
624,72,N,19,FL,0
672,71,Y,31,CA,0
743,85,N,14,AZ,0
733,80,N,38,CA,0
633,83,Y,30,CA,0
831,100,N,37,CA,0
683,80,N,36,CA,0
772,85,N,42,CA,0
810,94,N,42,CA,0
704,68,Y,41,AZ,0
833,100,Y,29,CA,0
611,60,N,22,AZ,0
797,91,N,13,CA,0
560,51,N,29,CA,0
768,94,N,28,AZ,0
611,63,N,34,AZ,0
675,85,N,17,AZ,0
636,82,N,29,CA,0
577,69,N,26,CA,0
553,58,N,18,FL,1
562,67,N,38,CA,0
568,62,Y,42,AZ,0
838,89,Y,12,FL,0
804,89,N,21,CA,0
801,102,Y,44,CA,0
667,77,Y,21,CA,0
665,70,Y,29,CA,0
552,60,Y,23,CA,0
626,70,Y,26,CA,0
669,81,N,30,CA,0
680,79,N,41,AZ,0
579,60,N,42,CA,0
842,107,N,10,CA,0
729,76,N,32,FL,0
612,64,N,30,CA,0
628,70,N,15,CA,0
819,95,N,16,CA,0
628,79,N,13,CA,0
761,92,N,40,CA,0
663,87,N,15,CA,0
755,84,N,23,CA,0
798,98,N,11,FL,0
555,65,N,34,CA,0
702,68,N,34,FL,0
769,94,N,34,CA,0
773,91,N,11,CA,0
640,79,N,42,CA,0
593,70,N,11,FL,0
764,86,Y,27,CA,0
587,72,N,10,AZ,0
646,67,N,23,CA,0
680,86,Y,42,CA,0
581,66,N,21,CA,0
612,62,N,10,FL,0
720,75,N,20,CA,0
759,96,Y,30,FL,0
607,69,N,31,AZ,0
743,79,Y,22,AZ,0
598,65,Y,17,CA,0
840,102,N,33,AZ,0
714,81,Y,38,CA,0
786,79,N,31,CA,0
738,78,Y,37,CA,0
683,89,Y,33,CA,0
614,57,N,23,CA,0
634,67,N,21,CA,0
748,74,N,21,CA,0
843,86,N,21,AZ,0
648,84,N,26,FL,0
789,93,N,18,FL,0
621,60,N,28,CA,0
678,77,N,42,AZ,0
689,81,N,21,CA,0
677,84,N,32,AZ,0
650,72,N,14,CA,0
773,80,N,10,FL,0
763,76,N,38,FL,0
743,88,N,36,FL,0
612,61,Y,24,AZ,0
654,70,N,44,AZ,0
817,90,N,21,CA,0
617,65,N,18,CA,0
750,92,Y,20,FL,0
796,82,N,42,FL,0
772,82,N,29,AZ,0
586,71,N,39,AZ,0
740,78,N,37,CA,0
714,76,N,25,CA,0
560,71,N,44,CA,0
639,63,N,12,CA,0
739,94,N,27,CA,0
656,82,N,27,AZ,0
674,84,N,23,AZ,0
610,78,N,39,AZ,0
808,99,N,44,AZ,0
612,59,N,33,CA,0
645,63,N,27,CA,1
670,79,Y,29,AZ,0
771,82,N,13,AZ,0
622,68,N,28,FL,0
758,97,N,18,CA,1
826,104,N,12,AZ,0
771,90,N,12,CA,0
790,93,N,10,CA,0
821,96,N,10,FL,0
653,73,N,10,CA,0
556,55,N,25,CA,0
731,87,N,22,CA,0
844,91,N,23,FL,0
637,81,N,39,CA,0
574,55,N,18,CA,0
701,76,N,44,CA,0
724,93,Y,23,CA,0
801,82,N,22,CA,0
563,52,N,26,AZ,0
823,88,N,16,AZ,0
557,71,N,38,AZ,0
637,83,N,29,CA,0
697,79,Y,28,AZ,0
644,75,N,12,CA,0
675,88,N,37,CA,0
753,98,Y,23,FL,0
630,61,N,28,FL,0
776,91,N,23,CA,0
818,90,N,43,CA,0
694,84,N,41,CA,0
794,102,N,42,FL,0
779,79,Y,42,CA,0
628,67,Y,42,CA,0
767,87,N,34,CA,0
675,80,N,13,AZ,0
569,69,N,27,FL,0
824,86,N,20,FL,0
636,64,Y,42,AZ,0
771,99,N,18,AZ,0
763,75,N,18,AZ,0
617,61,N,31,FL,0
618,65,N,27,AZ,0
633,76,Y,26,AZ,0
788,83,N,20,CA,0
820,100,N,42,CA,0
738,75,Y,16,CA,0
693,90,N,40,FL,1
736,90,N,34,AZ,0
803,92,N,15,CA,0
580,67,Y,23,CA,0
832,95,N,30,FL,0
764,94,N,25,CA,0
628,69,N,30,CA,0
676,84,N,23,CA,0
704,75,N,32,CA,0
563,53,N,15,CA,0
692,90,N,13,FL,0
827,92,N,20,CA,0
601,73,N,37,CA,0
726,95,N,24,CA,0
642,67,Y,13,CA,0
803,82,N,23,CA,0
772,82,N,17,CA,0
653,83,N,41,CA,0
585,75,N,35,AZ,0
644,82,Y,42,CA,0
702,68,N,39,CA,0
823,83,N,24,FL,0
839,101,N,27,AZ,0
717,72,Y,35,AZ,0
675,69,N,19,AZ,0
676,88,N,43,CA,0
772,99,N,44,CA,0
651,68,N,41,FL,0
700,78,N,15,AZ,0
804,97,Y,29,FL,0
735,91,N,43,CA,0
554,53,Y,18,CA,0
647,70,N,39,FL,0
752,91,N,24,AZ,0
774,81,N,36,CA,0
746,73,Y,27,CA,0
807,93,N,37,CA,0
770,85,N,41,CA,0
651,62,Y,31,AZ,0
587,76,N,35,AZ,0
747,89,N,15,FL,1
838,103,N,12,CA,0
742,87,N,26,AZ,0
834,92,N,24,CA,0
698,70,N,41,CA,0
790,82,N,17,CA,0
845,105,N,25,AZ,0
735,78,N,37,AZ,0
677,80,Y,31,CA,0
746,77,Y,39,AZ,0
712,81,Y,22,AZ,0
590,64,N,12,AZ,0
629,63,N,28,CA,0
724,79,N,33,CA,0
771,87,N,28,CA,0
632,73,N,39,CA,0
677,87,N,38,AZ,0
812,95,N,43,AZ,0
817,102,N,42,CA,0
718,86,N,25,CA,0
556,74,N,21,CA,0
715,77,N,39,AZ,0
657,70,Y,40,AZ,0
623,71,N,35,CA,0
749,80,N,30,FL,0
642,64,Y,35,CA,0
687,78,Y,20,AZ,0
811,92,N,23,FL,0
826,98,N,19,CA,0
593,64,N,41,CA,0
810,96,N,41,CA,0
573,53,N,24,AZ,0
651,74,N,17,CA,0
847,98,N,37,AZ,0
820,84,N,22,FL,0
701,85,N,27,CA,0
774,81,N,39,CA,0
630,78,Y,29,AZ,0
734,87,Y,36,CA,0
612,57,N,44,CA,0
632,63,N,10,AZ,0
633,76,N,18,CA,0
728,87,N,44,CA,0
745,87,N,40,CA,0
830,87,N,13,FL,0
636,83,Y,28,AZ,0
599,65,N,28,AZ,1
628,63,N,38,CA,0
639,83,N,33,CA,0
707,77,N,13,CA,0
659,85,N,10,CA,0
770,86,N,10,CA,0
830,88,N,20,CA,0
804,87,N,15,CA,0
715,87,N,10,AZ,0
741,76,N,15,CA,0
550,55,N,29,AZ,0
843,100,N,10,CA,0
704,77,N,34,CA,0
797,96,N,14,CA,0
714,85,N,43,CA,0
597,76,N,21,CA,0
564,74,N,21,AZ,0
769,83,N,24,AZ,0
822,85,N,31,AZ,0
727,74,N,41,AZ,0
738,79,N,43,CA,0
694,75,N,17,FL,0
735,83,Y,34,FL,0
783,93,N,26,CA,0
693,72,Y,22,FL,0
600,68,N,25,CA,0
570,56,Y,10,CA,0
644,61,N,10,FL,0
724,90,N,20,CA,0
830,89,N,30,CA,0
615,67,N,34,CA,0
594,74,N,31,CA,0
716,75,Y,41,AZ,0
590,59,N,18,CA,0
825,101,N,29,FL,0
590,59,Y,24,FL,0
621,65,Y,17,CA,0
845,100,Y,10,CA,0
801,96,N,25,FL,0
791,98,N,29,FL,0
731,91,N,32,CA,0
848,107,N,16,AZ,0
761,95,N,29,CA,0
748,78,N,11,CA,0
625,82,N,12,CA,0
684,84,N,26,AZ,0
588,55,Y,14,CA,0
817,86,N,31,FL,0
812,82,N,10,CA,0
834,85,N,40,CA,0
628,62,N,21,CA,0
566,74,N,10,CA,0
579,64,N,13,CA,0
807,99,N,13,CA,0
751,87,N,33,CA,0
837,85,N,31,FL,0
819,90,N,29,CA,0
665,76,N,20,CA,0
726,80,N,27,CA,0
739,90,N,31,AZ,0
826,87,N,22,AZ,0
565,67,N,37,FL,0
775,88,N,43,CA,0
585,70,N,30,CA,0
793,92,N,22,AZ,0
826,85,N,42,CA,0
602,71,Y,13,AZ,0
673,76,N,41,CA,0
641,66,Y,26,AZ,0
685,80,N,25,CA,0
698,84,Y,20,CA,0
732,79,N,29,CA,0
552,61,Y,11,AZ,0
792,92,N,42,AZ,0
846,98,N,16,AZ,0
770,90,N,44,AZ,0
838,87,N,28,CA,0
773,94,N,33,CA,0
798,103,N,44,FL,0
743,77,N,27,CA,0
647,82,N,21,CA,0
687,87,N,43,CA,0
552,57,Y,40,CA,0
628,64,N,21,AZ,0
610,79,N,35,CA,1
783,93,N,41,CA,0
821,89,N,30,AZ,0
615,81,N,27,FL,0
821,96,Y,12,AZ,0
724,88,Y,21,AZ,0
643,62,N,43,CA,0
823,92,N,32,CA,0
817,93,N,20,AZ,0
554,50,N,11,FL,0
660,74,Y,12,AZ,0
630,82,Y,25,AZ,0
634,71,N,16,CA,0
847,87,N,35,CA,0
842,106,N,42,CA,0
567,72,N,38,CA,0
618,80,N,33,CA,1
776,78,N,13,CA,0
828,93,N,25,AZ,0
712,88,Y,33,AZ,0
656,67,N,13,AZ,0
695,90,Y,38,CA,0
846,99,N,36,AZ,0
733,76,N,25,AZ,0
758,81,N,16,AZ,0
696,84,N,27,CA,0
668,81,N,40,AZ,0
570,65,Y,11,AZ,0
592,56,N,41,AZ,0
602,70,N,30,FL,0
754,75,N,16,AZ,0
696,83,Y,26,CA,0
811,88,N,18,AZ,0
580,56,N,17,FL,0
724,75,N,31,FL,0
578,67,N,27,CA,0
631,70,N,34,AZ,0
723,74,N,33,CA,0
698,75,Y,17,CA,0
674,64,N,19,AZ,0
619,63,N,29,CA,0
594,62,N,34,CA,0
581,62,Y,38,FL,0
644,80,Y,24,CA,0
679,65,Y,26,FL,0
764,82,N,23,AZ,0
560,66,N,19,CA,0
660,81,Y,39,CA,0
579,66,N,26,FL,0
800,100,N,24,CA,0
804,96,N,27,CA,0
746,97,Y,22,CA,0
695,74,N,40,CA,0
646,66,N,36,AZ,0
579,62,N,31,CA,0
718,93,Y,14,CA,0
780,101,N,20,CA,0
668,88,N,40,CA,0
706,82,Y,11,CA,0
581,60,N,25,CA,0
619,79,N,41,FL,0
632,59,N,16,CA,0
815,105,N,36,AZ,0
649,65,N,39,CA,0
812,94,N,22,CA,0
703,83,N,35,AZ,0
695,68,Y,39,AZ,0
691,85,Y,41,CA,0
559,67,N,36,CA,0
556,59,N,39,CA,0
669,72,N,25,CA,0
728,80,N,31,CA,0
617,66,N,15,CA,0
671,72,Y,35,AZ,0
716,70,N,21,CA,0
780,79,N,44,AZ,0
566,61,N,15,AZ,0
759,86,N,44,AZ,0
729,72,N,10,CA,0
727,93,N,42,CA,0
791,90,N,39,AZ,0
591,65,Y,31,AZ,0
610,69,Y,19,CA,0
743,82,N,42,AZ,0
655,76,N,36,AZ,0
601,71,N,35,CA,0
776,90,N,33,AZ,0
795,85,N,29,CA,0
805,87,N,20,AZ,0
782,100,N,15,FL,0
832,99,N,36,CA,0
596,64,N,20,AZ,0
624,73,N,13,CA,0
675,73,N,16,CA,0
712,84,N,32,AZ,0
803,84,N,30,CA,0
798,102,N,20,CA,0
610,64,Y,29,CA,0
691,86,Y,20,FL,0
651,69,N,24,AZ,0
612,75,N,11,CA,0
586,58,N,31,CA,0
763,83,Y,17,CA,0
589,72,N,44,AZ,0
552,67,N,18,FL,0
772,94,N,39,AZ,0
809,86,N,19,FL,0
802,97,N,43,CA,0
620,68,N,16,AZ,0
774,86,N,22,CA,0
608,58,Y,15,FL,0
599,68,Y,38,CA,0
774,95,N,35,AZ,0
789,78,N,35,CA,0
838,101,N,33,CA,0
730,86,Y,39,CA,0
656,73,Y,15,AZ,0
571,71,N,42,CA,0
813,93,N,11,FL,0
734,85,N,17,AZ,0
633,78,Y,23,AZ,0
748,90,N,27,CA,0
647,82,N,23,CA,0
818,87,N,31,CA,0
588,63,N,36,CA,0
725,72,Y,41,CA,0
753,97,N,29,AZ,0
779,90,N,19,CA,0
783,89,N,21,AZ,0
820,92,Y,15,CA,0
831,84,N,21,AZ,0
743,86,N,18,CA,0
724,71,N,16,CA,0
593,76,N,32,CA,0
662,71,N,34,CA,0
710,86,N,28,CA,0
594,77,N,38,CA,0
617,67,N,31,CA,0
745,86,N,42,AZ,0
681,68,N,43,CA,0
802,86,N,14,CA,0
703,73,N,35,CA,0
739,76,N,31,CA,0
678,76,N,43,FL,0
555,74,Y,12,CA,0
665,65,N,38,CA,0
694,82,N,15,AZ,0
789,83,N,39,AZ,0
602,66,N,14,CA,0
571,60,N,26,CA,0
786,83,N,23,CA,0
692,73,Y,39,AZ,0
605,59,Y,39,FL,0
624,81,N,35,FL,0
686,75,N,24,CA,0
566,70,Y,12,CA,0
734,75,Y,32,CA,0
559,57,Y,13,CA,0
608,67,Y,11,CA,0
722,88,N,17,CA,0
803,96,N,13,CA,0
838,87,N,43,CA,0
601,59,N,14,AZ,0
648,71,N,11,CA,0
600,57,N,20,CA,0
754,95,N,42,CA,0
610,80,Y,37,CA,0
680,89,N,20,CA,0
678,83,N,41,CA,0
677,67,N,44,CA,0
775,80,N,23,AZ,0
585,75,N,28,AZ,0
581,54,N,16,CA,0
807,82,N,40,CA,0
845,102,N,23,AZ,0
804,92,Y,19,AZ,0
649,75,Y,37,CA,0
763,96,Y,12,CA,0
827,96,Y,40,AZ,0
831,86,N,36,CA,0
575,62,N,41,CA,0
731,88,Y,20,FL,0
786,84,N,42,FL,0
715,81,N,37,CA,0
696,86,N,44,AZ,0
602,75,N,20,CA,1
610,66,N,41,CA,0
615,69,N,22,CA,0
620,79,N,11,CA,0
826,105,N,41,CA,0
773,85,N,40,AZ,0
596,59,N,41,CA,0
604,75,N,10,CA,0
559,67,N,24,CA,0
637,61,N,42,AZ,0
639,79,Y,10,AZ,0
838,94,Y,39,CA,0
828,106,N,20,FL,0
628,59,Y,16,CA,0
585,76,Y,19,CA,0
803,91,N,17,FL,0
784,83,N,35,CA,0
670,68,Y,15,CA,0
633,74,Y,22,CA,0
687,86,N,14,FL,0
732,84,N,13,AZ,1
733,81,N,26,AZ,0
803,82,N,21,CA,0
782,94,N,17,AZ,0
641,82,Y,24,AZ,0
754,85,N,27,CA,0
721,89,N,26,AZ,0
675,76,Y,35,CA,0
730,75,N,43,CA,0
